Id_aktywacji;Data_aktywacji;FK_Wizyta;FK_Promocja
713;2024-01-26 20:31:04;2297;18
714;2024-03-14 17:08:03;2300;16
715;2024-04-02 13:14:16;2303;11
716;2024-01-01 09:45:41;2309;14
717;2024-04-09 04:10:03;2310;17
718;2024-03-12 13:45:27;2313;18
719;2024-04-21 11:52:17;2316;9
720;2024-06-22 19:45:31;2317;14
721;2024-02-19 08:25:48;2318;20
722;2024-03-21 00:23:14;2319;5
723;2024-06-20 21:04:31;2321;3
724;2024-02-11 12:51:58;2323;10
725;2024-05-22 09:32:34;2327;10
726;2024-01-09 05:26:19;2333;17
727;2024-03-29 09:07:16;2337;17
728;2024-06-15 22:16:12;2338;14
729;2024-05-09 18:17:50;2340;8
730;2024-06-22 18:36:31;2345;9
731;2024-05-11 22:48:53;2348;19
732;2024-01-08 13:16:41;2350;2
733;2024-05-21 08:19:02;2362;9
734;2024-01-24 06:33:46;2368;14
735;2024-02-06 22:04:06;2371;15
736;2024-03-04 07:14:08;2378;18
737;2024-01-16 17:55:15;2380;9
738;2024-01-02 16:56:25;2382;8
739;2024-05-16 21:28:00;2383;7
740;2024-02-22 12:55:44;2385;12
741;2024-03-28 08:56:57;2387;14
742;2024-06-08 17:13:14;2389;7
743;2024-06-05 05:16:13;2394;11
744;2024-01-09 11:05:19;2396;3
745;2024-02-21 04:15:20;2401;14
746;2024-06-10 23:43:33;2413;14
747;2024-04-20 10:18:48;2420;20
748;2024-05-22 05:40:34;2423;6
749;2024-04-05 22:14:32;2424;11
750;2024-01-07 08:44:17;2428;7
751;2024-06-05 15:10:37;2429;10
752;2024-05-28 12:58:49;2430;6
753;2024-01-10 08:35:02;2432;19
754;2024-05-29 01:11:20;2437;17
755;2024-05-31 14:16:03;2438;15
756;2024-01-23 13:48:51;2439;19
757;2024-01-04 16:52:26;2440;3
758;2024-04-07 09:48:49;2445;12
759;2024-05-11 14:43:49;2450;7
760;2024-03-09 13:38:11;2451;2
761;2024-02-08 18:11:09;2454;4
762;2024-02-16 10:38:38;2455;3
763;2024-04-05 18:12:46;2459;6
764;2024-05-29 08:29:59;2460;4
765;2024-01-30 00:18:15;2461;4
766;2024-02-14 03:09:51;2464;2
767;2024-01-15 07:27:49;2466;16
768;2024-03-28 20:06:35;2467;11
769;2024-02-27 11:22:08;2471;17
770;2024-03-14 17:53:46;2472;8
771;2024-05-05 12:28:18;2473;8
772;2024-02-03 14:11:38;2474;8
773;2024-04-06 16:37:39;2477;1
774;2024-03-25 16:57:52;2478;13
775;2024-06-23 03:33:05;2482;18
776;2024-01-22 13:22:40;2484;14
777;2024-04-16 03:58:37;2487;14
778;2024-06-07 11:42:28;2492;18
779;2024-06-22 18:22:23;2494;3
780;2024-01-26 04:50:50;2497;12
781;2024-01-10 02:22:46;2510;2
782;2024-01-06 03:40:26;2512;7
783;2024-05-06 15:40:11;2513;20
784;2024-05-22 09:02:50;2515;3
785;2024-03-04 14:22:01;2517;19
786;2024-06-03 12:28:26;2522;17
787;2024-02-05 17:34:34;2523;7
788;2024-05-13 13:23:17;2524;4
789;2024-04-02 09:24:45;2525;9
790;2024-06-12 01:28:34;2534;15
791;2024-01-05 05:05:40;2535;17
792;2024-04-03 22:24:35;2538;1
793;2024-04-05 22:32:31;2554;15
794;2024-01-16 04:30:03;2562;5
795;2024-04-24 17:01:53;2563;3
796;2024-01-04 06:17:45;2564;3
797;2024-01-19 18:49:42;2567;20
798;2024-01-09 04:35:55;2569;18
799;2024-01-11 12:39:40;2570;12
800;2024-04-07 09:41:33;2571;17
801;2024-06-25 14:16:22;2574;16
802;2024-03-18 09:21:35;2576;5
803;2024-02-26 17:34:37;2577;7
804;2024-03-23 03:56:53;2579;1
805;2024-01-19 13:52:34;2584;16
806;2024-05-29 09:24:39;2587;11
807;2024-06-07 13:12:29;2590;20
808;2024-04-13 17:24:18;2591;14
809;2024-06-19 15:04:44;2593;20
810;2024-04-18 12:23:38;2595;20
811;2024-03-15 19:12:47;2597;18
812;2024-04-24 09:09:23;2601;15
813;2024-01-06 06:51:50;2606;18
814;2024-02-29 07:15:46;2607;19
815;2024-05-29 16:09:39;2609;20
816;2024-01-03 21:11:36;2618;15
817;2024-04-20 07:27:04;2620;4
818;2024-03-13 21:00:21;2623;19
819;2024-05-26 21:48:39;2625;7
820;2024-04-25 05:14:13;2630;1
821;2024-05-14 01:10:07;2637;18
822;2024-04-18 22:04:36;2642;18
823;2024-06-03 05:10:22;2643;10
824;2024-02-07 20:18:58;2653;16
825;2024-02-11 08:41:26;2658;17
826;2024-05-12 13:27:40;2660;5
827;2024-03-11 19:00:30;2664;13
828;2024-04-19 11:47:35;2669;5
829;2024-04-25 21:01:28;2671;11
830;2024-01-15 23:37:55;2674;19
831;2024-01-14 14:24:05;2675;2
832;2024-04-24 17:37:20;2676;18
833;2024-02-11 15:09:17;2679;16
834;2024-06-23 03:12:51;2682;16
835;2024-03-20 03:52:12;2687;20
836;2024-01-07 18:14:54;2688;18
837;2024-01-04 05:45:46;2690;8
838;2024-01-09 09:17:47;2694;1
839;2024-01-30 16:14:46;2695;20
840;2024-05-03 05:03:21;2699;15
841;2024-03-31 13:10:27;2704;12
842;2024-05-20 03:52:56;2705;19
843;2024-02-07 21:19:42;2709;6
844;2024-06-11 02:47:23;2712;3
845;2024-05-25 12:41:24;2719;5
846;2024-02-22 12:54:09;2720;20
847;2024-03-29 12:25:28;2727;14
848;2024-03-31 12:11:22;2732;18
849;2024-06-29 09:36:36;2734;14
850;2024-06-28 11:13:30;2742;11
851;2024-03-07 14:52:31;2753;14
852;2024-05-22 13:36:38;2754;16
853;2024-02-22 17:17:45;2758;14
854;2024-01-06 00:40:19;2760;20
855;2024-04-04 13:40:19;2762;4
856;2024-05-09 18:56:47;2771;15
857;2024-06-27 12:03:14;2775;7
858;2024-03-08 11:53:20;2777;6
859;2024-01-02 03:41:24;2783;16
860;2024-02-17 09:21:37;2788;16
861;2024-04-13 17:06:56;2790;19
862;2024-06-10 09:05:30;2791;7
863;2024-02-23 19:33:13;2792;18
864;2024-06-11 00:01:44;2795;15
865;2024-02-19 14:27:33;2797;6
866;2024-01-15 19:51:01;2800;19
867;2024-05-23 08:20:53;2801;10
868;2024-06-06 04:14:30;2802;5
869;2024-02-29 21:57:17;2804;17
870;2024-02-24 17:18:49;2805;11
871;2024-06-03 21:54:36;2811;7
872;2024-06-28 19:56:31;2820;4
873;2024-04-12 04:18:31;2821;2
874;2024-04-25 10:21:44;2828;19
875;2024-03-18 12:01:04;2831;11
876;2024-05-17 00:50:48;2833;5
877;2024-04-09 21:53:46;2838;4
878;2024-05-22 07:05:38;2846;4
879;2024-02-13 19:51:44;2847;15
880;2024-05-31 20:45:59;2848;10
881;2024-03-14 17:56:12;2852;10
882;2024-03-10 16:08:24;2853;18
883;2024-03-05 20:20:23;2862;14
884;2024-04-15 01:51:52;2866;20
885;2024-04-23 16:07:51;2867;6
886;2024-01-18 09:04:03;2871;11
887;2024-05-04 21:32:39;2872;16
888;2024-05-14 07:41:04;2873;20
889;2024-03-01 19:00:11;2878;1
890;2024-01-23 12:24:47;2879;18
891;2024-01-18 03:20:07;2884;1
892;2024-02-04 05:37:58;2886;20
893;2024-05-07 23:02:49;2887;13
894;2024-05-21 02:29:30;2907;5
895;2024-04-22 16:03:32;2909;7
896;2024-01-18 14:22:27;2912;14
897;2024-06-06 14:01:37;2915;11
898;2024-05-17 23:38:33;2916;5
899;2024-01-11 02:31:18;2917;14
900;2024-05-08 02:51:18;2918;12
901;2024-01-12 10:36:39;2925;16
902;2024-05-10 09:04:07;2930;11
903;2024-06-10 09:35:40;2934;8
904;2024-03-02 14:57:46;2943;8
905;2024-02-16 00:29:01;2944;2
906;2024-02-08 09:24:34;2945;16
907;2024-02-22 07:49:47;2949;6
908;2024-05-20 05:12:17;2950;2
909;2024-02-29 17:03:02;2956;15
910;2024-03-06 17:18:26;2957;9
911;2024-03-15 10:24:23;2958;15
912;2024-04-21 19:49:23;2963;1
913;2024-06-19 13:15:49;2965;10
914;2024-04-27 16:11:32;2967;4
915;2024-02-23 19:35:40;2969;20
916;2024-05-14 16:42:54;2975;8
917;2024-05-15 10:43:02;2978;16
918;2024-02-05 15:03:55;2984;19
919;2024-01-28 01:39:42;2987;11
920;2024-02-27 16:20:46;2988;2
921;2024-03-13 07:40:06;2994;20
922;2024-04-30 11:26:53;2996;2
923;2024-04-08 06:05:09;3001;6
924;2024-05-14 01:09:27;3002;14
925;2024-01-30 01:44:02;3006;8
926;2024-04-26 11:02:50;3010;6
927;2024-06-27 07:29:46;3013;14
928;2024-01-13 07:51:01;3014;15
929;2024-06-16 16:47:27;3017;10
930;2024-01-17 10:15:19;3019;13
931;2024-05-16 19:30:23;3020;15
932;2024-02-15 16:36:50;3021;6
933;2024-03-17 05:14:22;3022;16
934;2024-05-14 19:07:11;3023;9
935;2024-04-15 20:23:16;3025;3
936;2024-02-24 13:25:22;3026;11
937;2024-02-10 17:06:07;3030;18
938;2024-03-12 10:00:32;3038;11
939;2024-06-09 23:59:09;3043;12
940;2024-04-26 06:42:15;3048;8
941;2024-05-10 15:05:12;3050;16
942;2024-05-22 18:27:43;3052;14
943;2024-06-09 08:19:16;3062;5
944;2024-06-16 17:47:41;3067;18
945;2024-06-15 14:58:33;3072;5
946;2024-04-25 20:32:49;3077;9
947;2024-01-06 13:40:07;3078;12
948;2024-06-12 08:32:46;3081;12
949;2024-06-17 04:06:27;3083;3
950;2024-05-21 19:21:58;3087;1
951;2024-04-30 17:46:26;3088;7
952;2024-05-10 20:27:40;3090;20
953;2024-03-07 20:08:09;3091;8
954;2024-04-07 10:07:07;3094;12
955;2024-04-28 04:37:20;3097;6
956;2024-02-21 22:30:31;3098;1
957;2024-05-20 10:52:13;3099;13
958;2024-02-03 14:04:49;3100;9
959;2024-01-18 07:36:42;3105;8
960;2024-04-09 11:35:48;3108;3
961;2024-04-23 21:15:11;3114;15
962;2024-03-18 04:00:27;3116;20
963;2024-06-10 18:01:25;3118;13
964;2024-06-21 17:29:01;3121;12
965;2024-01-27 07:09:30;3123;3
966;2024-02-27 15:37:28;3125;18
967;2024-03-17 08:38:15;3129;4
968;2024-03-24 02:39:30;3134;6
969;2024-03-07 14:31:52;3141;3
970;2024-05-05 10:10:36;3149;7
971;2024-02-10 16:26:49;3152;15
972;2024-05-29 09:58:34;3160;15
973;2024-02-13 02:29:22;3164;13
974;2024-02-03 04:37:27;3167;3
975;2024-04-24 13:41:43;3168;7
976;2024-01-02 01:55:25;3171;5
977;2024-06-26 13:06:57;3172;12
978;2024-04-26 09:10:09;3173;10
979;2024-02-18 12:58:30;3174;8
980;2024-03-06 05:11:43;3176;6
981;2024-04-30 01:01:49;3181;14
982;2024-06-05 19:47:54;3182;4
983;2024-04-08 18:58:11;3185;18
984;2024-06-29 04:34:39;3194;7
985;2024-02-19 14:46:15;3197;1
986;2024-06-23 11:34:09;3200;1
987;2024-01-01 10:28:55;3201;10
988;2024-03-23 15:49:17;3203;6
989;2024-01-03 02:34:06;3207;3
990;2024-05-03 09:53:01;3209;7
991;2024-02-14 00:09:04;3210;3
992;2024-03-20 23:26:23;3213;20
993;2024-06-17 03:31:19;3215;6
994;2024-03-15 01:39:17;3220;3
995;2024-02-14 09:07:39;3221;4
996;2024-06-11 01:00:43;3227;9
997;2024-03-21 04:50:17;3230;7
998;2024-01-30 20:59:35;3231;17
999;2024-02-08 13:44:27;3235;14
1000;2024-01-05 06:01:29;3236;12
1001;2024-01-10 00:19:24;3238;19
1002;2024-04-03 13:15:08;3244;7
1003;2024-02-26 22:46:11;3245;3
1004;2024-04-15 22:13:48;3246;12
1005;2024-02-14 00:09:15;3251;20
1006;2024-03-06 12:37:25;3252;11
1007;2024-06-10 10:59:56;3253;2
1008;2024-01-17 12:34:22;3254;10
1009;2024-05-09 15:18:03;3261;7
1010;2024-04-11 13:33:37;3262;16
1011;2024-01-02 07:10:21;3263;7
1012;2024-06-19 08:36:14;3266;12
1013;2024-01-08 18:37:28;3272;15
1014;2024-02-01 20:57:53;3276;5
1015;2024-05-20 09:06:49;3279;17
1016;2024-02-25 13:19:20;3284;6
1017;2024-02-10 22:27:05;3285;4
1018;2024-05-20 10:57:32;3288;10
1019;2024-05-09 20:31:35;3291;17
1020;2024-02-25 07:33:07;3294;16
1021;2024-02-14 02:54:13;3296;9
1022;2024-04-27 01:59:49;3300;8
1023;2024-04-29 13:11:47;3301;5
1024;2024-05-03 13:53:12;3303;13
1025;2024-05-26 17:09:33;3307;6
1026;2024-01-15 14:23:34;3309;11
1027;2024-04-24 06:14:32;3311;19
1028;2024-03-04 07:46:24;3323;3
1029;2024-06-12 19:47:32;3327;10
1030;2024-01-16 13:11:19;3328;7
1031;2024-05-21 18:03:38;3335;9
1032;2024-03-29 13:51:24;3337;4
1033;2024-04-13 00:07:38;3338;4
1034;2024-02-14 20:28:58;3339;1
1035;2024-06-16 21:32:47;3346;5
1036;2024-06-11 17:05:43;3347;16
1037;2024-04-13 07:57:02;3351;10
1038;2024-05-29 06:41:13;3353;15
1039;2024-03-20 14:06:38;3354;5
1040;2024-03-27 03:40:13;3356;4
1041;2024-06-18 10:48:26;3360;10
1042;2024-06-06 09:00:46;3364;18
1043;2024-02-25 14:15:06;3365;4
1044;2024-02-11 02:37:04;3369;1
1045;2024-02-15 02:32:55;3370;10
1046;2024-03-16 15:28:58;3373;5
1047;2024-01-28 08:38:13;3374;3
1048;2024-01-06 14:16:38;3375;19
1049;2024-01-04 02:21:39;3376;4
1050;2024-06-17 17:15:17;3377;19
1051;2024-03-20 15:23:25;3389;10
1052;2024-02-14 04:37:25;3391;18
1053;2024-06-21 05:05:48;3394;9
1054;2024-06-09 07:42:43;3395;6
1055;2024-05-02 04:35:50;3397;12
1056;2024-06-27 21:35:25;3400;4
1057;2024-05-06 10:37:08;3401;9
1058;2024-01-25 12:56:14;3403;4
1059;2024-04-23 17:32:11;3404;6
1060;2024-05-26 18:46:15;3405;4
1061;2024-03-25 19:53:09;3407;18
1062;2024-03-15 15:21:44;3409;6
1063;2024-06-25 13:16:15;3411;3
1064;2024-03-21 18:49:14;3415;19
1065;2024-03-18 14:33:13;3420;12
1066;2024-06-29 08:50:26;3423;11
1067;2024-02-24 11:00:47;3424;1
1068;2024-03-20 02:07:51;3426;12
1069;2024-03-03 04:53:35;3429;6
1070;2024-02-04 07:49:33;3432;5
1071;2024-02-26 19:34:32;3433;16
1072;2024-01-17 18:30:42;3437;15
1073;2024-05-29 22:00:11;3438;20
1074;2024-06-13 08:35:21;3441;6
1075;2024-05-05 16:20:47;3442;2
1076;2024-01-09 13:51:06;3444;20
1077;2024-04-24 00:34:44;3447;8
1078;2024-02-19 14:30:33;3452;13
1079;2024-01-31 11:27:05;3457;2
1080;2024-01-20 01:53:20;3459;4
1081;2024-01-07 07:27:23;3460;1
1082;2024-01-11 15:50:24;3462;14
1083;2024-04-18 17:48:23;3476;5
1084;2024-06-24 22:20:00;3480;2
1085;2024-02-04 01:27:50;3482;3
1086;2024-01-07 06:15:00;3484;7
1087;2024-02-23 05:06:25;3485;14
1088;2024-01-23 11:09:17;3487;8
1089;2024-01-29 22:08:11;3491;9
1090;2024-03-24 11:10:59;3492;7
1091;2024-03-15 01:05:04;3495;17
1092;2024-04-18 13:12:09;3499;3
1093;2024-06-29 02:47:56;3501;18
1094;2024-03-05 02:04:55;3502;10
1095;2024-04-15 21:37:13;3504;11
1096;2024-06-03 09:59:01;3505;4
1097;2024-03-17 08:52:11;3507;10
1098;2024-02-26 06:38:48;3510;13
1099;2024-01-01 22:49:12;3514;2
1100;2024-01-11 23:53:30;3515;8
1101;2024-02-24 04:56:06;3519;3
1102;2024-06-11 20:02:37;3522;3
1103;2024-05-08 00:13:05;3524;1
1104;2024-01-12 17:47:17;3531;3
1105;2024-02-27 00:22:21;3535;12
1106;2024-03-03 02:50:27;3539;11
1107;2024-06-14 06:46:04;3542;9
1108;2024-06-30 02:03:36;3545;6
1109;2024-05-26 12:18:56;3557;4
1110;2024-04-15 02:28:12;3559;3
1111;2024-04-18 03:31:11;3561;4
1112;2024-04-24 18:59:37;3562;10
1113;2024-03-29 21:49:59;3563;4
1114;2024-06-28 03:06:04;3565;10
1115;2024-04-11 16:49:46;3566;19
1116;2024-06-06 04:26:51;3569;14
1117;2024-02-13 22:09:00;3571;13
1118;2024-03-04 09:40:30;3572;3
1119;2024-04-24 00:04:59;3573;9
1120;2024-03-17 21:36:41;3581;17
1121;2024-05-24 22:25:22;3583;14
1122;2024-03-03 11:06:54;3586;17
1123;2024-03-25 15:48:53;3593;4
1124;2024-05-02 14:42:57;3594;18
1125;2024-06-10 20:55:39;3595;13
1126;2024-02-22 05:22:35;3597;14
1127;2024-04-06 05:41:52;3598;17
1128;2024-03-11 09:37:28;3600;13
1129;2024-04-19 04:03:54;3604;9
1130;2024-06-22 16:37:01;3607;12
1131;2024-06-09 15:15:55;3610;10
1132;2024-06-15 15:48:50;3612;18
1133;2024-03-06 00:10:23;3618;8
1134;2024-06-13 05:49:51;3620;14
1135;2024-06-28 10:52:11;3622;2
1136;2024-02-29 01:13:07;3623;11
1137;2024-02-02 22:29:55;3625;19
1138;2024-01-01 23:06:48;3631;3
1139;2024-04-20 18:59:16;3635;10
1140;2024-02-18 03:36:36;3638;9
1141;2024-04-18 01:11:03;3641;2
1142;2024-04-14 05:26:54;3642;19
1143;2024-04-27 04:21:39;3648;20
1144;2024-06-01 00:38:14;3650;3
1145;2024-01-23 13:36:25;3652;13
1146;2024-01-26 04:08:51;3664;9
1147;2024-06-12 19:04:10;3666;6
1148;2024-05-24 21:06:35;3670;9
1149;2024-04-18 17:21:50;3671;3
1150;2024-04-08 02:53:08;3675;7
1151;2024-02-12 05:39:15;3679;14
1152;2024-02-08 02:50:55;3682;11
1153;2024-01-17 11:47:46;3683;5
1154;2024-02-13 12:06:45;3685;12
1155;2024-04-17 19:09:23;3688;12
1156;2024-05-12 03:25:07;3690;1
1157;2024-02-19 11:40:26;3691;8
1158;2024-05-26 04:24:24;3692;18
1159;2024-01-31 08:48:04;3693;20
1160;2024-06-13 19:17:53;3694;6
1161;2024-02-11 02:32:32;3697;5
1162;2024-02-12 19:23:08;3699;15
1163;2024-01-13 23:21:33;3702;12
1164;2024-05-07 08:28:03;3708;4
1165;2024-05-15 18:59:41;3711;13
1166;2024-01-03 20:59:37;3717;13
1167;2024-04-28 18:41:08;3718;6
1168;2024-06-23 19:52:34;3722;12
1169;2024-03-14 20:24:04;3733;5
1170;2024-03-27 13:41:29;3736;5
1171;2024-05-31 01:20:37;3741;4
1172;2024-05-22 08:18:30;3742;15
1173;2024-03-26 03:00:19;3746;10
1174;2024-03-09 16:48:35;3748;17
1175;2024-01-14 23:14:51;3750;1
1176;2024-01-28 23:53:03;3754;12
1177;2024-02-25 05:57:47;3755;16
1178;2024-06-22 07:53:39;3758;20
1179;2024-05-27 17:05:27;3759;4
1180;2024-06-02 02:19:31;3767;7
1181;2024-02-10 18:18:52;3773;10
1182;2024-05-07 01:40:28;3781;12
1183;2024-01-05 08:36:36;3783;11
1184;2024-05-05 16:02:38;3797;10
1185;2024-04-05 17:18:22;3799;4
1186;2024-04-21 16:28:34;3805;6
1187;2024-02-28 08:42:25;3810;9
1188;2024-02-03 21:49:25;3812;12
1189;2024-04-13 18:26:22;3818;3
1190;2024-05-23 03:15:45;3820;17
1191;2024-06-16 21:52:12;3822;8
1192;2024-03-08 22:57:12;3823;3
1193;2024-02-26 22:09:04;3826;1
1194;2024-05-29 09:37:58;3828;6
1195;2024-05-09 02:49:47;3831;12
1196;2024-01-14 11:34:04;3833;1
1197;2024-04-25 07:03:26;3839;3
1198;2024-03-26 16:22:04;3840;16
1199;2024-06-06 05:33:25;3841;14
1200;2024-05-13 06:06:17;3851;20
1201;2024-02-15 17:00:03;3853;12
1202;2024-05-23 20:20:16;3859;11
1203;2024-02-22 08:50:11;3868;5
1204;2024-03-13 11:51:00;3869;5
1205;2024-05-01 17:19:39;3872;20
1206;2024-03-31 22:13:48;3873;2
1207;2024-03-20 10:25:44;3878;7
1208;2024-04-30 19:10:45;3881;7
1209;2024-02-13 02:14:54;3882;10
1210;2024-03-22 06:22:34;3894;10
1211;2024-06-16 07:10:19;3898;4
1212;2024-02-28 09:54:12;3904;19
1213;2024-03-02 09:32:16;3910;2
1214;2024-04-27 16:25:10;3913;11
1215;2024-06-21 07:23:21;3917;10
1216;2024-01-27 08:57:24;3922;7
1217;2024-04-20 00:31:34;3923;17
1218;2024-04-30 14:05:29;3934;12
1219;2024-03-15 19:13:00;3938;6
1220;2024-06-16 02:01:01;3945;2
1221;2024-04-20 16:21:37;3953;2
1222;2024-03-25 18:36:04;3954;4
1223;2024-03-10 21:50:32;3955;18
1224;2024-02-21 22:35:09;3959;5
1225;2024-01-18 11:16:42;3961;4
1226;2024-01-14 14:21:41;3965;19
1227;2024-06-29 03:35:08;3970;11
1228;2024-01-06 11:49:45;3972;13
1229;2024-04-15 16:07:59;3974;8
1230;2024-01-18 12:45:55;3975;3
1231;2024-01-06 20:12:49;3977;6
1232;2024-02-27 14:41:11;3985;6
1233;2024-05-16 22:21:25;3986;3
1234;2024-04-09 05:54:43;3990;3
1235;2024-03-14 12:22:15;3992;7
1236;2024-04-17 01:30:00;3994;13
1237;2024-02-21 16:50:43;3997;18
1238;2024-05-24 02:20:46;4000;15
1239;2024-06-07 20:15:45;4005;18
1240;2024-05-04 00:09:29;4008;11
1241;2024-05-30 03:37:13;4010;17
1242;2024-03-16 09:30:59;4015;12
1243;2024-02-21 02:40:23;4019;13
1244;2024-01-21 10:58:15;4022;12
1245;2024-04-18 10:17:04;4029;19
1246;2024-03-07 01:06:43;4033;18
1247;2024-06-21 03:19:05;4035;7
1248;2024-04-20 23:18:04;4036;7
1249;2024-04-26 14:21:51;4037;6
1250;2024-04-01 06:36:04;4043;5
1251;2024-06-28 08:42:01;4046;19
1252;2024-04-06 11:13:59;4052;9
1253;2024-01-15 16:55:02;4053;18
1254;2024-05-20 05:17:58;4063;1
1255;2024-06-11 12:15:37;4064;16
1256;2024-03-06 19:11:22;4065;5
1257;2024-05-17 08:44:18;4077;15
1258;2024-02-12 16:56:04;4080;8
1259;2024-01-12 15:33:02;4082;14
1260;2024-04-08 17:18:12;4084;15
1261;2024-03-30 22:04:46;4090;16
1262;2024-06-10 17:47:10;4096;19
1263;2024-02-08 21:09:51;4118;20
1264;2024-03-21 04:43:16;4121;9
1265;2024-03-12 11:02:17;4122;13
1266;2024-03-02 03:59:02;4123;5
1267;2024-03-07 19:02:29;4124;17
1268;2024-02-26 08:28:41;4130;15
1269;2024-06-18 07:27:18;4133;13
1270;2024-03-18 19:09:01;4138;17
1271;2024-06-14 10:14:09;4140;4
1272;2024-04-16 12:50:28;4144;7
1273;2024-02-18 01:20:11;4145;2
1274;2024-06-11 04:26:58;4146;4
1275;2024-06-05 03:10:46;4148;10
1276;2024-01-06 07:31:41;4156;15
1277;2024-03-13 00:23:33;4157;17
1278;2024-06-27 13:35:43;4158;14
1279;2024-01-21 03:12:01;4160;18
1280;2024-01-26 19:14:33;4161;15
1281;2024-02-06 15:45:15;4164;5
1282;2024-05-24 00:20:17;4169;20
1283;2024-06-30 00:33:10;4171;3
1284;2024-04-02 21:38:09;4177;7
1285;2024-04-17 10:08:56;4178;1
1286;2024-04-29 11:23:23;4181;9
1287;2024-02-03 23:42:51;4183;9
1288;2024-02-11 15:34:49;4186;17
1289;2024-03-07 16:31:11;4187;4
1290;2024-06-29 20:20:25;4191;14
1291;2024-01-27 23:01:57;4197;12
1292;2024-01-11 01:52:16;4203;2
1293;2024-02-01 04:27:29;4208;12
1294;2024-06-15 18:49:05;4209;11
1295;2024-06-27 23:32:29;4212;19
1296;2024-03-08 23:49:30;4214;19
1297;2024-02-16 06:26:03;4215;16
1298;2024-04-21 02:02:18;4218;4
1299;2024-06-03 03:59:00;4221;6
1300;2024-05-13 00:24:02;4224;19
1301;2024-01-01 21:39:23;4229;17
1302;2024-05-20 06:55:50;4241;2
1303;2024-02-02 18:32:58;4246;19
1304;2024-02-12 13:44:02;4250;7
1305;2024-04-05 03:28:43;4253;1
1306;2024-02-28 18:33:38;4257;7
1307;2024-05-13 00:05:06;4260;1
1308;2024-01-18 08:34:33;4262;11
1309;2024-05-26 08:16:02;4263;1
1310;2024-01-18 22:52:14;4265;15
1311;2024-06-12 11:03:21;4266;12
1312;2024-05-31 04:57:55;4270;14
1313;2024-06-03 02:14:21;4272;8
1314;2024-06-11 19:13:49;4273;1
1315;2024-06-20 17:11:05;4274;16
1316;2024-06-08 12:53:25;4280;15
1317;2024-06-12 19:11:08;4284;12
1318;2024-01-31 16:14:05;4285;13
1319;2024-06-18 21:33:04;4286;17
1320;2024-06-03 01:16:04;4294;19
1321;2024-04-22 12:31:59;4298;18
1322;2024-02-02 08:47:58;4299;5
1323;2024-04-12 21:14:25;4302;6
1324;2024-02-15 14:00:35;4303;20
1325;2024-05-27 21:07:24;4310;9
1326;2024-03-15 07:47:25;4315;16
1327;2024-06-05 13:48:26;4317;1
1328;2024-04-10 10:37:10;4318;9
1329;2024-04-05 07:57:01;4319;9
1330;2024-03-30 08:10:38;4322;5
1331;2024-02-25 02:31:14;4323;10
1332;2024-06-01 15:09:37;4326;12
1333;2024-03-13 19:18:46;4327;8
1334;2024-01-11 10:18:36;4338;20
1335;2024-04-23 01:16:11;4339;2
1336;2024-05-29 15:09:38;4347;6
1337;2024-05-29 01:07:25;4350;7
1338;2024-03-21 08:25:14;4351;11
1339;2024-04-05 14:20:01;4353;2
1340;2024-04-12 09:05:08;4365;7
1341;2024-02-06 02:10:55;4366;8
1342;2024-01-08 12:52:28;4371;5
1343;2024-03-16 05:56:26;4373;18
1344;2024-06-27 19:16:10;4376;19
1345;2024-01-09 21:40:49;4381;2
1346;2024-06-12 07:09:02;4397;6
1347;2024-04-16 09:46:02;4398;2
1348;2024-01-13 03:44:09;4403;12
1349;2024-05-31 21:31:53;4404;4
1350;2024-05-10 00:29:19;4408;14
1351;2024-02-04 00:13:19;4411;10
1352;2024-06-05 01:02:48;4418;5
1353;2024-03-04 14:21:02;4422;11
1354;2024-04-03 23:51:17;4425;17
1355;2024-01-09 17:44:23;4428;2
1356;2024-03-21 05:54:45;4434;20
1357;2024-04-16 21:34:37;4438;3
1358;2024-04-05 05:10:52;4440;9
1359;2024-05-16 23:34:54;4446;3
1360;2024-03-27 14:59:59;4451;5
1361;2024-03-24 13:23:37;4454;14
1362;2024-01-07 13:26:34;4456;9
1363;2024-05-14 00:09:53;4457;2
1364;2024-02-01 13:12:47;4461;11
1365;2024-02-28 10:35:37;4463;4
1366;2024-01-19 08:17:15;4464;6
1367;2024-05-14 13:36:04;4466;7
1368;2024-05-04 22:51:16;4467;19
1369;2024-03-18 03:10:10;4470;7
1370;2024-04-06 15:15:43;4472;12
1371;2024-04-09 22:07:50;4474;5
1372;2024-02-05 03:43:18;4476;15
1373;2024-02-09 23:50:54;4481;12
1374;2024-06-06 21:38:17;4486;17
1375;2024-06-07 11:22:15;4489;7
1376;2024-05-31 14:20:18;4490;10
1377;2024-02-28 00:48:12;4492;5
1378;2024-02-15 23:07:55;4497;7
1379;2024-02-09 14:13:21;4498;16
1380;2024-03-18 19:41:33;4499;1
1381;2024-04-20 23:34:25;4503;1
1382;2024-02-27 15:54:47;4513;16
1383;2024-03-11 07:58:59;4516;14
1384;2024-03-17 10:03:05;4521;3
1385;2024-05-19 16:09:27;4522;15
1386;2024-05-27 00:21:57;4523;7
1387;2024-03-06 19:28:18;4525;5
1388;2024-05-04 03:01:12;4528;4
1389;2024-03-19 09:31:59;4530;15
1390;2024-05-23 06:09:42;4532;17
